city,split_id,N,z_kde,dirichlet_unnorm,dirichlet_sym,r2_base,r2_aug,gain
d10_velivert_saint_etienne,6,97,2.72938324376681,1.383703821173711,0.44000282576205146,0.5767645990373653,0.6007837454593794,0.02401914642201408
d10_velivert_saint_etienne,7,97,2.72938324376681,1.383703821173711,0.44000282576205146,0.3443679627136622,0.4032113597133986,0.0588433969997364
d10_velivert_saint_etienne,8,97,2.72938324376681,1.383703821173711,0.44000282576205146,0.29129218212163244,0.4092354460154981,0.11794326389386567
d10_velivert_saint_etienne,9,97,2.72938324376681,1.383703821173711,0.44000282576205146,0.42941148666390416,0.48998500526406474,0.06057351860016058
d10_velo-tbm-bordeaux,0,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,-0.051968160252930495,0.0298305976444595,0.08179875789739
d10_velo-tbm-bordeaux,1,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.06241828131124039,0.07341591876018416,0.010997637448943776
d10_velo-tbm-bordeaux,2,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.13316101359774035,0.17054800947876458,0.03738699588102423
d10_velo-tbm-bordeaux,3,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.17449607501014663,0.19634402022796704,0.021847945217820408
d10_velo-tbm-bordeaux,4,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,-0.01829910430736925,0.024264519856192823,0.042563624163562075
d10_velo-tbm-bordeaux,5,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.1850622489787016,0.2108440180855392,0.025781769106837604
d10_velo-tbm-bordeaux,6,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.08035523441680126,0.1484846266931774,0.06812939227637616
d10_velo-tbm-bordeaux,7,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.05638767794790256,0.08931769712561266,0.0329300191777101
d10_velo-tbm-bordeaux,8,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,-0.09502455016222311,-0.08078861431604545,0.01423593584617766
